time,year,month,lat,lon,County ,lw_down,sw_down,t,wind,q,pstar,precip,date_time_utc,date_time_local,cosz,diff_rad
97200,2019,1,-22.698538,-47.642881,Piracicaba ,418.0092212,0,298.9524281,0.736145848,0.018043872,94528.75296,4.58E-05,2/1/2019 3:00,2/1/2019 0:00,0,0
108000,2019,1,-22.698538,-47.642881,Piracicaba ,410.8812283,0,298.1446375,0.614072461,0.017044854,94421.51339,2.03E-05,2/1/2019 6:00,2/1/2019 3:00,0,0
118800,2019,1,-22.698538,-47.642881,Piracicaba ,406.1405276,0.427800438,297.6134331,0.567909152,0.016383878,94558.80312,1.71E-05,2/1/2019 9:00,2/1/2019 6:00,0.111240099,0.427800438
129600,2019,1,-22.698538,-47.642881,Piracicaba ,411.5167845,559.9480609,301.5058008,1.15481183,0.019128828,94751.43845,1.11E-05,2/1/2019 12:00,2/1/2019 9:00,0.722816294,532.0682122
140400,2019,1,-22.698538,-47.642881,Piracicaba ,423.0460883,750.5702772,301.1360394,1.103909113,0.019536204,94682.00777,2.29E-05,2/1/2019 15:00,2/1/2019 12:00,0.999087336,723.4535916
151200,2019,1,-22.698538,-47.642881,Piracicaba ,420.9768461,376.1213151,299.9482457,0.854303858,0.019154423,94505.0391,2.86E-05,2/1/2019 18:00,2/1/2019 15:00,0.778217395,376.1213151
162000,2019,1,-22.698538,-47.642881,Piracicaba ,412.1034474,79.91838707,298.4950871,0.803918768,0.017677937,94421.36418,1.57E-05,2/1/2019 21:00,2/1/2019 18:00,0.189589088,79.91838707
172800,2019,1,-22.698538,-47.642881,Piracicaba ,413.0665973,1.532677814,297.8043285,0.692928969,0.016761359,94611.08104,3.15E-06,3/1/2019 0:00,2/1/2019 21:00,0,1.532677814
183600,2019,1,-22.698538,-47.642881,Piracicaba ,410.0257514,0,300.9191817,0.971098316,0.019942763,94559.94949,3.38E-05,3/1/2019 3:00,3/1/2019 0:00,0,0
194400,2019,1,-22.698538,-47.642881,Piracicaba ,410.2717009,0,300.8174256,1.006549393,0.019865359,94410.4421,6.80E-05,3/1/2019 6:00,3/1/2019 3:00,0,0
205200,2019,1,-22.698538,-47.642881,Piracicaba ,411.7513642,0.271981447,300.8406504,0.852003259,0.019987896,94464.10015,0.000111566,3/1/2019 9:00,3/1/2019 6:00,0.11068069,0.271981447
216000,2019,1,-22.698538,-47.642881,Piracicaba ,428.8823143,260.6018289,302.9630189,1.595111119,0.022398024,94585.70687,0.000177963,3/1/2019 12:00,3/1/2019 9:00,0.722645444,260.6018289
226800,2019,1,-22.698538,-47.642881,Piracicaba ,425.607922,741.4480374,301.2685713,2.794682645,0.020434721,94497.67647,0.000239558,3/1/2019 15:00,3/1/2019 12:00,0.999092012,741.4480374
237600,2019,1,-22.698538,-47.642881,Piracicaba ,428.3791189,840.8101584,302.084949,2.007084281,0.021474732,94244.11272,0.000197805,3/1/2019 18:00,3/1/2019 15:00,0.778081744,828.4156898
248400,2019,1,-22.698538,-47.642881,Piracicaba ,424.950056,211.112801,302.5205165,1.804223808,0.021811117,94142.81857,0.00015959,3/1/2019 21:00,3/1/2019 18:00,0.189079457,197.1347237
259200,2019,1,-22.698538,-47.642881,Piracicaba ,409.2058464,5.014452109,301.0256866,1.705247177,0.020188655,94295.19363,0.00025805,4/1/2019 0:00,3/1/2019 21:00,0,5.014452109
270000,2019,1,-22.698538,-47.642881,Piracicaba ,412.03659,0,298.0923515,1.179345733,0.018662986,94571.34103,0.000490826,4/1/2019 3:00,4/1/2019 0:00,0,0
280800,2019,1,-22.698538,-47.642881,Piracicaba ,419.3274751,0,297.9149203,1.185950239,0.018602982,94365.66346,0.000424998,4/1/2019 6:00,4/1/2019 3:00,0,0
291600,2019,1,-22.698538,-47.642881,Piracicaba ,418.6604792,0.278513862,297.8870533,1.38271323,0.01846993,94414.10876,0.000346664,4/1/2019 9:00,4/1/2019 6:00,0.110077026,0.278513862
302400,2019,1,-22.698538,-47.642881,Piracicaba ,422.4265209,94.32718945,298.8285221,2.30828367,0.019052999,94514.83182,0.000157931,4/1/2019 12:00,4/1/2019 9:00,0.722459332,94.32718945
313200,2019,1,-22.698538,-47.642881,Piracicaba ,433.1964773,547.9113115,301.1842904,2.250327226,0.021653301,94504.26814,0.000167148,4/1/2019 15:00,4/1/2019 12:00,0.999094523,543.7655068
324000,2019,1,-22.698538,-47.642881,Piracicaba ,426.0919911,798.7553143,301.2973505,1.802693942,0.021815594,94271.09906,0.000204743,4/1/2019 18:00,4/1/2019 15:00,0.777933457,651.9466287
334800,2019,1,-22.698538,-47.642881,Piracicaba ,417.6950505,463.1484054,300.532305,1.367649403,0.021003186,94228.0962,0.000192303,4/1/2019 21:00,4/1/2019 18:00,0.188529286,173.4151831
345600,2019,1,-22.698538,-47.642881,Piracicaba ,402.4172678,6.690376543,298.423207,1.267036557,0.018791931,94410.59153,6.17E-05,5/1/2019 0:00,4/1/2019 21:00,0,6.690376543
356400,2019,1,-22.698538,-47.642881,Piracicaba ,394.7559343,0,294.01646,0.39394382,0.01594247,94524.12852,1.04E-05,5/1/2019 3:00,5/1/2019 0:00,0,0
367200,2019,1,-22.698538,-47.642881,Piracicaba ,408.0977973,0,294.1669621,0.514140817,0.015991685,94363.55211,1.33E-05,5/1/2019 6:00,5/1/2019 3:00,0,0
378000,2019,1,-22.698538,-47.642881,Piracicaba ,416.9950533,0.03079701,294.9800855,0.658699772,0.016475058,94406.57899,2.13E-05,5/1/2019 9:00,5/1/2019 6:00,0.109429224,0.03079701
388800,2019,1,-22.698538,-47.642881,Piracicaba ,422.7716679,120.3603858,297.9585645,1.246604535,0.018702236,94501.35205,7.62E-06,5/1/2019 12:00,5/1/2019 9:00,0.722257599,120.3603858
399600,2019,1,-22.698538,-47.642881,Piracicaba ,433.5822901,398.0131862,299.6935957,1.064175519,0.018768401,94482.13084,2.06E-05,5/1/2019 15:00,5/1/2019 12:00,0.999094296,339.5405619
410400,2019,1,-22.698538,-47.642881,Piracicaba ,428.3038759,348.0618802,297.2769789,0.847638432,0.018405051,94299.33153,2.49E-05,5/1/2019 18:00,5/1/2019 15:00,0.777772132,279.5331555
421200,2019,1,-22.698538,-47.642881,Piracicaba ,411.3406136,67.79169512,294.3976678,0.854405123,0.016277149,94191.50452,2.47E-05,5/1/2019 21:00,5/1/2019 18:00,0.187938629,56.52460813
432000,2019,1,-22.698538,-47.642881,Piracicaba ,414.7083233,0.001314903,294.7896855,0.88439198,0.016655916,94351.42144,6.54E-05,6/1/2019 0:00,5/1/2019 21:00,0,0.001314903
442800,2019,1,-22.698538,-47.642881,Piracicaba ,418.4608181,0,297.433357,1.537267235,0.018325889,94460.75995,0.000182078,6/1/2019 3:00,6/1/2019 0:00,0,0
453600,2019,1,-22.698538,-47.642881,Piracicaba ,418.6757461,0,297.3201309,1.199400481,0.018056412,94304.57072,0.000138929,6/1/2019 6:00,6/1/2019 3:00,0,0
464400,2019,1,-22.698538,-47.642881,Piracicaba ,420.3679995,0,297.4206096,0.9089077,0.018234905,94358.61277,8.98E-05,6/1/2019 9:00,6/1/2019 6:00,0.10873741,0
475200,2019,1,-22.698538,-47.642881,Piracicaba ,422.1910972,163.3800859,299.4937192,1.312876185,0.020077985,94510.03447,2.41E-05,6/1/2019 12:00,6/1/2019 9:00,0.722039862,163.3800859
486000,2019,1,-22.698538,-47.642881,Piracicaba ,428.473158,613.5238,300.1787949,1.744398615,0.020040805,94578.91884,2.89E-05,6/1/2019 15:00,6/1/2019 12:00,0.999090717,568.1233064
496800,2019,1,-22.698538,-47.642881,Piracicaba ,427.4673147,695.0092498,299.9219746,1.428265213,0.020366146,94472.78373,3.58E-05,6/1/2019 18:00,6/1/2019 15:00,0.777597341,553.3806583
507600,2019,1,-22.698538,-47.642881,Piracicaba ,423.9966742,260.3658044,298.9252729,0.804491914,0.019786156,94474.03309,4.33E-05,6/1/2019 21:00,6/1/2019 18:00,0.18730755,98.15403096
518400,2019,1,-22.698538,-47.642881,Piracicaba ,416.2931181,2.906245081,297.7461409,0.640392656,0.018909376,94680.28642,4.51E-05,7/1/2019 0:00,6/1/2019 21:00,0,2.906245081
529200,2019,1,-22.698538,-47.642881,Piracicaba ,395.7796058,0,300.0331848,1.504885111,0.016998318,94331.35923,2.20E-06,7/1/2019 3:00,7/1/2019 0:00,0,0
540000,2019,1,-22.698538,-47.642881,Piracicaba ,395.4558178,0,299.4972919,1.586136621,0.016347489,94238.22237,2.88E-06,7/1/2019 6:00,7/1/2019 3:00,0,0
550800,2019,1,-22.698538,-47.642881,Piracicaba ,394.3504738,1.64057471,299.1384174,1.517544131,0.015926753,94374.55921,1.83E-06,7/1/2019 9:00,7/1/2019 6:00,0.108001722,1.64057471
561600,2019,1,-22.698538,-47.642881,Piracicaba ,394.0061106,142.5554062,299.2461465,1.49738612,0.015985249,94602.11092,4.46E-06,7/1/2019 12:00,7/1/2019 9:00,0.721805717,142.5554062
572400,2019,1,-22.698538,-47.642881,Piracicaba ,405.9396227,1419.796178,302.7536093,2.734160291,0.017934453,94659.80051,3.72E-06,7/1/2019 15:00,7/1/2019 12:00,0.999083137,1419.796178
583200,2019,1,-22.698538,-47.642881,Piracicaba ,398.0716025,916.0116188,300.9627992,1.68048982,0.017078628,94553.27444,2.92E-06,7/1/2019 18:00,7/1/2019 15:00,0.777408629,916.0116188
594000,2019,1,-22.698538,-47.642881,Piracicaba ,395.742778,358.6186473,299.7639428,1.135561843,0.016405031,94493.68278,2.55E-06,7/1/2019 21:00,7/1/2019 18:00,0.186636114,358.6186473
604800,2019,1,-22.698538,-47.642881,Piracicaba ,391.0243592,10.45164897,299.2446081,1.119836064,0.016047709,94666.99055,2.94E-06,8/1/2019 0:00,7/1/2019 21:00,0,10.45164897
615600,2019,1,-22.698538,-47.642881,Piracicaba ,412.425501,0,300.6759953,0.942873167,0.018696842,94731.5386,0.000117678,8/1/2019 3:00,8/1/2019 0:00,0,0
626400,2019,1,-22.698538,-47.642881,Piracicaba ,411.8513825,0,300.2460192,1.029371204,0.018414235,94566.07986,0.000134623,8/1/2019 6:00,8/1/2019 3:00,0,0
637200,2019,1,-22.698538,-47.642881,Piracicaba ,409.7635589,13.87819019,299.9903638,1.521247182,0.018098952,94563.70653,0.00017483,8/1/2019 9:00,8/1/2019 6:00,0.107222304,13.87819019
648000,2019,1,-22.698538,-47.642881,Piracicaba ,412.4460377,41.64350899,299.6122713,1.914498218,0.017640998,94672.80974,0.000641506,8/1/2019 12:00,8/1/2019 9:00,0.721554736,41.64350899
658800,2019,1,-22.698538,-47.642881,Piracicaba ,416.9780868,0,301.3821475,1.952836917,0.019252051,94764.57172,0.000831251,8/1/2019 15:00,8/1/2019 12:00,0.99907087,0
669600,2019,1,-22.698538,-47.642881,Piracicaba ,407.5773185,0,300.3345651,1.762690528,0.018276816,94560.66508,0.000685139,8/1/2019 18:00,8/1/2019 15:00,0.777205518,0
680400,2019,1,-22.698538,-47.642881,Piracicaba ,401.2078432,1822.354193,299.5384814,1.531982462,0.017552314,94537.30078,0.000531432,8/1/2019 21:00,8/1/2019 18:00,0.185924394,1822.354193
691200,2019,1,-22.698538,-47.642881,Piracicaba ,390.7132343,115.6426263,297.3401563,1.616500322,0.015274424,94723.32769,0.000340947,9/1/2019 0:00,8/1/2019 21:00,0,115.6426263
702000,2019,1,-22.698538,-47.642881,Piracicaba ,390.1806337,0,296.9582159,1.531141054,0.015081213,94610.37072,0.000147509,9/1/2019 3:00,9/1/2019 0:00,0,0
712800,2019,1,-22.698538,-47.642881,Piracicaba ,380.7207868,0,295.4907913,1.209781707,0.013957226,94474.86321,0.000136355,9/1/2019 6:00,9/1/2019 3:00,0,0
723600,2019,1,-22.698538,-47.642881,Piracicaba ,371.4991419,0.830404506,294.8803129,1.014849728,0.013434234,94539.90044,9.09E-05,9/1/2019 9:00,9/1/2019 6:00,0.106399313,0.830404506
734400,2019,1,-22.698538,-47.642881,Piracicaba ,406.0873791,397.7595696,301.4746276,0.65673822,0.016879413,94718.3644,0,9/1/2019 12:00,9/1/2019 9:00,0.721286472,356.8793102
745200,2019,1,-22.698538,-47.642881,Piracicaba ,436.906801,1004.737611,308.9113834,1.43390683,0.022050673,94556.93163,2.04E-05,9/1/2019 15:00,9/1/2019 12:00,0.999053196,652.7117752
756000,2019,1,-22.698538,-47.642881,Piracicaba ,427.5867833,757.6242214,305.4924527,1.076077438,0.021443331,94354.18081,4.05E-05,9/1/2019 18:00,9/1/2019 15:00,0.776987505,499.7176948
766800,2019,1,-22.698538,-47.642881,Piracicaba ,409.7552901,271.3692963,301.333373,0.75663592,0.019102044,94313.27607,4.52E-05,9/1/2019 21:00,9/1/2019 18:00,0.185172469,103.6038151
777600,2019,1,-22.698538,-47.642881,Piracicaba ,405.0409618,2.864082756,298.9388432,0.976869103,0.017454861,94512.11271,1.31E-05,10/1/2019 0:00,9/1/2019 21:00,0,2.864082756
788400,2019,1,-22.698538,-47.642881,Piracicaba ,385.508921,0,296.6104108,1.04371327,0.013485407,94642.95136,0.000368054,10/1/2019 3:00,10/1/2019 0:00,0,0
799200,2019,1,-22.698538,-47.642881,Piracicaba ,385.3579046,0,296.0463213,0.698475419,0.013081787,94549.32171,0.000363482,10/1/2019 6:00,10/1/2019 3:00,0,0
810000,2019,1,-22.698538,-47.642881,Piracicaba ,385.6517113,0.392854155,295.9812534,0.310226394,0.012817153,94563.84976,0.000179455,10/1/2019 9:00,10/1/2019 6:00,0.105532917,0.392854155
820800,2019,1,-22.698538,-47.642881,Piracicaba ,388.6470432,363.199111,299.8520912,1.012702005,0.014091459,94690.78324,0.00014745,10/1/2019 12:00,10/1/2019 9:00,0.721000455,347.5652976
831600,2019,1,-22.698538,-47.642881,Piracicaba ,424.2500677,924.5722368,306.9143696,1.200434494,0.018859431,94609.6535,9.72E-05,10/1/2019 15:00,10/1/2019 12:00,0.999029357,713.0338056
842400,2019,1,-22.698538,-47.642881,Piracicaba ,422.1766785,887.0128245,305.3151918,1.706969772,0.01901782,94376.42095,0.000149736,10/1/2019 18:00,10/1/2019 15:00,0.776754063,578.6964509
853200,2019,1,-22.698538,-47.642881,Piracicaba ,411.4167957,318.452305,303.1965799,2.044839089,0.017965738,94395.00729,0.000448637,10/1/2019 21:00,10/1/2019 18:00,0.184380425,122.0429324
864000,2019,1,-22.698538,-47.642881,Piracicaba ,359.953841,13.77807591,297.4837819,1.998639557,0.013360875,94572.01219,0.000315475,11/1/2019 0:00,10/1/2019 21:00,0,13.77807591
874800,2019,1,-22.698538,-47.642881,Piracicaba ,359.1755207,0,293.0038514,2.491805324,0.013155635,94775.94078,7.53E-05,11/1/2019 3:00,11/1/2019 0:00,0,0
885600,2019,1,-22.698538,-47.642881,Piracicaba ,357.7803,0,290.3401094,1.514107007,0.011521451,94630.81929,7.44E-05,11/1/2019 6:00,11/1/2019 3:00,0,0
896400,2019,1,-22.698538,-47.642881,Piracicaba ,359.7476314,0.350056108,287.625582,1.104409952,0.010194978,94669.48969,3.67E-05,11/1/2019 9:00,11/1/2019 6:00,0.104623291,0.350056108
907200,2019,1,-22.698538,-47.642881,Piracicaba ,376.5450843,274.4961213,296.2688842,1.130034275,0.014394816,94884.44189,3.02E-05,11/1/2019 12:00,11/1/2019 9:00,0.720696198,234.7721914
918000,2019,1,-22.698538,-47.642881,Piracicaba ,423.0938905,802.8015725,308.3473742,0.521328615,0.020788084,94814.88118,1.99E-05,11/1/2019 15:00,11/1/2019 12:00,0.998998567,341.0903126
928800,2019,1,-22.698538,-47.642881,Piracicaba ,452.9558777,761.5843459,312.2708062,0.645274914,0.022083887,94580.74878,3.06E-05,11/1/2019 18:00,11/1/2019 15:00,0.776504644,68.99685261
939600,2019,1,-22.698538,-47.642881,Piracicaba ,442.3702049,364.7307808,310.6343379,1.499598979,0.021523791,94537.17833,9.18E-05,11/1/2019 21:00,11/1/2019 18:00,0.183548353,140.195468
950400,2019,1,-22.698538,-47.642881,Piracicaba ,400.5537127,9.92601239,303.2690547,1.557440933,0.017548113,94706.50007,6.45E-05,12/1/2019 0:00,11/1/2019 21:00,0,9.92601239
961200,2019,1,-22.698538,-47.642881,Piracicaba ,378.0800578,0,299.2544798,0.960962428,0.016021283,94952.32395,0,12/1/2019 3:00,12/1/2019 0:00,0,0
972000,2019,1,-22.698538,-47.642881,Piracicaba ,360.8791984,0,296.668839,1.071726104,0.014849343,94742.00688,0,12/1/2019 6:00,12/1/2019 3:00,0,0
982800,2019,1,-22.698538,-47.642881,Piracicaba ,354.6230631,2.13596822,295.5321746,1.149794476,0.014468214,94733.88188,0,12/1/2019 9:00,12/1/2019 6:00,0.103670624,2.13596822
993600,2019,1,-22.698538,-47.642881,Piracicaba ,397.8323977,426.9603174,300.0221132,2.041422748,0.018076667,94887.5948,6.34E-05,12/1/2019 12:00,12/1/2019 9:00,0.720373193,383.34677
1004400,2019,1,-22.698538,-47.642881,Piracicaba ,447.9688899,865.7048961,307.9255152,3.119218232,0.021364522,94726.10797,0.000124718,12/1/2019 15:00,12/1/2019 12:00,0.998960004,665.168688
1015200,2019,1,-22.698538,-47.642881,Piracicaba ,432.8603942,866.2158162,304.1773601,2.527060952,0.021337914,94497.35919,2.90E-05,12/1/2019 18:00,12/1/2019 15:00,0.77623868,537.9152098
1026000,2019,1,-22.698538,-47.642881,Piracicaba ,416.9580633,379.1637111,299.7153737,2.031979537,0.017988357,94404.74926,9.43E-06,12/1/2019 21:00,12/1/2019 18:00,0.182676352,145.7832423
1036800,2019,1,-22.698538,-47.642881,Piracicaba ,406.1683059,6.11558729,299.6241444,1.201835523,0.018365081,94575.97606,8.61E-06,1/13/2019 0:00,12/1/2019 21:00,0,6.11558729
1047600,2019,1,-22.698538,-47.642881,Piracicaba ,378.9156509,0,298.7341674,1.919795082,0.016393208,94722.11801,5.01E-06,1/13/2019 3:00,1/13/2019 0:00,0,0
1058400,2019,1,-22.698538,-47.642881,Piracicaba ,388.2585217,0,297.4870674,1.779843883,0.01549268,94527.84015,1.46E-05,1/13/2019 6:00,1/13/2019 3:00,0,0
1069200,2019,1,-22.698538,-47.642881,Piracicaba ,393.8311,0.120280747,296.8935316,1.653580066,0.014950264,94572.78863,1.27E-05,1/13/2019 9:00,1/13/2019 6:00,0.102675114,0.120280747
1080000,2019,1,-22.698538,-47.642881,Piracicaba ,396.9282919,184.4564262,297.276465,1.684049559,0.015200563,94712.1741,4.77E-06,1/13/2019 12:00,1/13/2019 9:00,0.720030918,184.4564262
1090800,2019,1,-22.698538,-47.642881,Piracicaba ,415.0037806,967.5941809,303.1402522,1.617388185,0.017623797,94745.20997,5.53E-06,1/13/2019 15:00,1/13/2019 12:00,0.998912817,963.8196313
1101600,2019,1,-22.698538,-47.642881,Piracicaba ,415.3897798,1320.70739,301.6696521,1.120818284,0.018013756,94576.70592,1.15E-05,1/13/2019 18:00,1/13/2019 15:00,0.775955579,1118.524103
1112400,2019,1,-22.698538,-47.642881,Piracicaba ,409.3967461,304.944139,299.3124348,0.486727623,0.017277715,94503.33193,1.37E-05,1/13/2019 21:00,1/13/2019 18:00,0.181764528,245.3732858
1123200,2019,1,-22.698538,-47.642881,Piracicaba ,412.4613142,0.881287126,299.2464295,1.049797319,0.017546882,94679.83129,2.62E-05,1/14/2019 0:00,1/13/2019 21:00,0,0.881287126
1134000,2019,1,-22.698538,-47.642881,Piracicaba ,397.3673009,0,298.056579,0.919215789,0.016278613,94513.6625,0,1/14/2019 3:00,1/14/2019 0:00,0,0
1144800,2019,1,-22.698538,-47.642881,Piracicaba ,394.1210086,0,296.8189736,0.852148829,0.01545992,94406.77848,0,1/14/2019 6:00,1/14/2019 3:00,0,0
1155600,2019,1,-22.698538,-47.642881,Piracicaba ,390.1132354,0.177261827,296.5468075,0.96180324,0.015167125,94426.83739,0,1/14/2019 9:00,1/14/2019 6:00,0.101636971,0.177261827
1166400,2019,1,-22.698538,-47.642881,Piracicaba ,388.9344326,660.5827644,299.501055,1.276789647,0.017608003,94603.8124,0,1/14/2019 12:00,1/14/2019 9:00,0.719668829,660.5827644
1177200,2019,1,-22.698538,-47.642881,Piracicaba ,420.9737422,1138.595347,306.9785442,1.19030091,0.020160131,94793.34552,0,1/14/2019 15:00,1/14/2019 12:00,0.998856127,1138.595347
1188000,2019,1,-22.698538,-47.642881,Piracicaba ,414.5687861,473.3239094,303.8765581,1.011628355,0.019292624,94641.37653,0,1/14/2019 18:00,1/14/2019 15:00,0.775654732,473.3239094
1198800,2019,1,-22.698538,-47.642881,Piracicaba ,404.9203198,141.0823189,301.9079288,0.672738305,0.018722637,94567.96074,0,1/14/2019 21:00,1/14/2019 18:00,0.180812994,141.0823189
1209600,2019,1,-22.698538,-47.642881,Piracicaba ,398.2604336,7.534695017,300.9535539,1.891374924,0.017866433,94766.22644,0,1/15/2019 0:00,1/14/2019 21:00,0,7.534695017
1220400,2019,1,-22.698538,-47.642881,Piracicaba ,424.9029977,0,302.3846651,2.460537406,0.014796816,94529.21901,0,1/15/2019 3:00,1/15/2019 0:00,0,0
1231200,2019,1,-22.698538,-47.642881,Piracicaba ,410.2109571,0,299.569923,1.905745172,0.013565154,94445.74146,0,1/15/2019 6:00,1/15/2019 3:00,0,0
1242000,2019,1,-22.698538,-47.642881,Piracicaba ,402.5432884,0.517007315,298.214722,1.690236913,0.013545706,94495.13073,0,1/15/2019 9:00,1/15/2019 6:00,0.100556416,0.517007315
1252800,2019,1,-22.698538,-47.642881,Piracicaba ,385.7675758,401.9377473,297.3738764,1.580104723,0.015225036,94649.19889,0,1/15/2019 12:00,1/15/2019 9:00,0.719286371,401.9377473
1263600,2019,1,-22.698538,-47.642881,Piracicaba ,432.0633454,1008.833067,306.7030101,1.196301409,0.018856955,94722.6089,0,1/15/2019 15:00,1/15/2019 12:00,0.998789025,1008.833067
1274400,2019,1,-22.698538,-47.642881,Piracicaba ,432.1860672,900.0892234,305.8140944,1.174308446,0.020759808,94575.105,0,1/15/2019 18:00,1/15/2019 15:00,0.775335513,900.0892234
1285200,2019,1,-22.698538,-47.642881,Piracicaba ,415.6517784,225.5556884,301.1276595,1.397336951,0.019081814,94525.04683,0,1/15/2019 21:00,1/15/2019 18:00,0.179821872,219.9492231
1296000,2019,1,-22.698538,-47.642881,Piracicaba ,395.7480641,3.808007302,296.2920494,1.667428981,0.016229497,94697.9492,0,1/16/2019 0:00,1/15/2019 21:00,0,3.808007302
1306800,2019,1,-22.698538,-47.642881,Piracicaba ,420.1753704,0,297.0961512,1.049187178,0.017277273,94635.39784,1.45E-05,1/16/2019 3:00,1/16/2019 0:00,0,0
1317600,2019,1,-22.698538,-47.642881,Piracicaba ,405.6050102,0,293.286899,0.971050646,0.014708325,94508.61453,1.72E-05,1/16/2019 6:00,1/16/2019 3:00,0,0
1328400,2019,1,-22.698538,-47.642881,Piracicaba ,398.6414012,0.012730914,291.0238397,1.046622487,0.013071335,94574.25316,1.53E-05,1/16/2019 9:00,1/16/2019 6:00,0.099433681,0.012730914
1339200,2019,1,-22.698538,-47.642881,Piracicaba ,378.4312892,225.7455349,299.1044898,1.470548129,0.017832226,94811.61648,0,1/16/2019 12:00,1/16/2019 9:00,0.718882972,194.4119194
1350000,2019,1,-22.698538,-47.642881,Piracicaba ,436.3428373,657.8417147,308.6845923,1.698529785,0.022012878,94894.91584,0,1/16/2019 15:00,1/16/2019 12:00,0.998710575,295.4473971
1360800,2019,1,-22.698538,-47.642881,Piracicaba ,461.562206,698.4268507,311.7736062,1.703145187,0.024331084,94690.10667,0,1/16/2019 18:00,1/16/2019 15:00,0.774997276,63.6762958
1371600,2019,1,-22.698538,-47.642881,Piracicaba ,447.4746617,292.2535173,307.3683467,1.5585127,0.022985316,94621.84026,0,1/16/2019 21:00,1/16/2019 18:00,0.178791291,115.6051191
1382400,2019,1,-22.698538,-47.642881,Piracicaba ,404.5450017,9.978910682,300.4620751,1.526403889,0.018638273,94783.25522,0,1/17/2019 0:00,1/16/2019 21:00,0,9.978910682
1393200,2019,1,-22.698538,-47.642881,Piracicaba ,375.5906296,0,296.6304764,2.270173189,0.012115631,94832.65706,2.76E-06,1/17/2019 3:00,1/17/2019 0:00,0,0
1404000,2019,1,-22.698538,-47.642881,Piracicaba ,379.3498111,0,294.7252018,1.695163906,0.011379322,94620.06855,1.41E-05,1/17/2019 6:00,1/17/2019 3:00,0,0
1414800,2019,1,-22.698538,-47.642881,Piracicaba ,378.2775561,0.547408534,294.0924024,1.284569574,0.011356857,94587.84518,1.29E-05,1/17/2019 9:00,1/17/2019 6:00,0.098269011,0.547408534
1425600,2019,1,-22.698538,-47.642881,Piracicaba ,404.8884038,476.9967264,302.1975779,0.902860482,0.017322804,94758.80559,1.89E-06,1/17/2019 12:00,1/17/2019 9:00,0.718458046,442.9400156
1436400,2019,1,-22.698538,-47.642881,Piracicaba ,443.7821396,904.6251923,306.1876402,1.549845041,0.020890716,94713.81653,3.85E-06,1/17/2019 15:00,1/17/2019 12:00,0.998619819,762.2565557
1447200,2019,1,-22.698538,-47.642881,Piracicaba ,459.6445164,696.019915,307.2725088,1.217395874,0.023476687,94458.73226,6.41E-06,1/17/2019 18:00,1/17/2019 15:00,0.774639362,584.1392169
1458000,2019,1,-22.698538,-47.642881,Piracicaba ,456.3976484,279.795081,305.5998611,1.198984724,0.023910921,94371.38707,1.12E-05,1/17/2019 21:00,1/17/2019 18:00,0.17772139,110.9815957
1468800,2019,1,-22.698538,-47.642881,Piracicaba ,414.1063321,5.904565683,299.8143315,1.601007209,0.018483981,94456.68776,1.74E-05,1/18/2019 0:00,1/17/2019 21:00,0,5.904565683
1479600,2019,1,-22.698538,-47.642881,Piracicaba ,398.3555274,0,298.6172665,1.007255566,0.016442801,94573.30092,5.60E-06,1/18/2019 3:00,1/18/2019 0:00,0,0
1490400,2019,1,-22.698538,-47.642881,Piracicaba ,399.6082197,0,298.6950404,1.318390735,0.01674268,94429.41723,7.56E-07,1/18/2019 6:00,1/18/2019 3:00,0,0
1501200,2019,1,-22.698538,-47.642881,Piracicaba ,398.7180527,0.218543016,298.598281,1.537720793,0.016503971,94495.99639,2.31E-06,1/18/2019 9:00,1/18/2019 6:00,0.097062661,0.218543016
1512000,2019,1,-22.698538,-47.642881,Piracicaba ,401.649717,260.5853506,300.5661042,2.256381448,0.018301813,94648.68807,1.31E-05,1/18/2019 12:00,1/18/2019 9:00,0.718010997,260.5853506
1522800,2019,1,-22.698538,-47.642881,Piracicaba ,427.5042893,846.6346908,304.9424223,1.928642692,0.021246705,94631.45159,1.43E-05,1/18/2019 15:00,1/18/2019 12:00,0.998515773,669.6762496
1533600,2019,1,-22.698538,-47.642881,Piracicaba ,432.1667416,861.4732449,303.6869262,1.675348554,0.021737604,94471.13032,1.38E-05,1/18/2019 18:00,1/18/2019 15:00,0.774261096,553.1269408
1544400,2019,1,-22.698538,-47.642881,Piracicaba ,416.3591354,292.5980676,299.7457635,1.498379518,0.018329278,94420.08995,1.49E-05,1/18/2019 21:00,1/18/2019 18:00,0.176612314,116.6583784
1555200,2019,1,-22.698538,-47.642881,Piracicaba ,387.6753539,4.230843785,296.7481959,1.009880694,0.01529086,94569.92553,5.85E-06,1/19/2019 0:00,1/18/2019 21:00,0,4.230843785
1566000,2019,1,-22.698538,-47.642881,Piracicaba ,390.8129395,0,296.9921827,1.559570768,0.015761076,94297.05484,0,1/19/2019 3:00,1/19/2019 0:00,0,0
1576800,2019,1,-22.698538,-47.642881,Piracicaba ,381.9036746,0,294.9416897,1.372312658,0.014623771,94195.67866,0,1/19/2019 6:00,1/19/2019 3:00,0,0
1587600,2019,1,-22.698538,-47.642881,Piracicaba ,384.7944694,0.137175879,293.7370664,1.159264179,0.014040153,94292.96774,6.37E-07,1/19/2019 9:00,1/19/2019 6:00,0.0958149,0.137175879
